base_addr;0x30031b40;addr_bits;8;;
parameter;ACK_DLY=0;;;;
;;;;;
;;;;;
module_name;cam0_RAWDNS_LM_RGB_AB;;;;
sub_addr;addr;RW;bits;default (hex);description
0x00;1b40;RW;8;10;0~1;
;;;[7:0];;r_pGainNodeHcg[0][7:0]
0x01;1b41;RW;8;0;;
;;;[7:0];;r_pGainNodeHcg[0][15:8]
0x02;1b42;RW;8;40;0~1;
;;;[7:0];;r_pGainNodeHcg[1][7:0]
0x03;1b43;RW;8;0;;
;;;[7:0];;r_pGainNodeHcg[1][15:8]
0x04;1b44;RW;8;0;0~1;
;;;[7:0];;r_pGainNodeHcg[2][7:0]
0x05;1b45;RW;8;1;;
;;;[7:0];;r_pGainNodeHcg[2][15:8]
0x06;1b46;RW;8;0;0~1;
;;;[7:0];;r_pGainNodeHcg[3][7:0]
0x07;1b47;RW;8;4;;
;;;[7:0];;r_pGainNodeHcg[3][15:8]
0x10;1b50;RW;8;a;0~15;
;;;[7:0];;r_pNoiseAddBackHcg[0][7:0]
0x11;1b51;RW;8;a;0~15;
;;;[7:0];;r_pNoiseAddBackHcg[1][7:0]
0x12;1b52;RW;8;c;0~15;
;;;[7:0];;r_pNoiseAddBackHcg[2][7:0]
0x13;1b53;RW;8;c;0~15;
;;;[7:0];;r_pNoiseAddBackHcg[3][7:0]
0x30;1b70;RW;8;5;0~255;
;;;[7:0];;r_pNoiseSlopeHcg[0][7:0]
0x31;1b71;RW;8;14;0~255;
;;;[7:0];;r_pNoiseSlopeHcg[1][7:0]
0x32;1b72;RW;8;3c;0~255;
;;;[7:0];;r_pNoiseSlopeHcg[2][7:0]
0x33;1b73;RW;8;82;0~255;
;;;[7:0];;r_pNoiseSlopeHcg[3][7:0]
0x38;1b78;RW;8;2;0~255;
;;;[7:0];;r_pNoiseInterceptHcg[0][7:0]
0x39;1b79;RW;8;8;0~255;
;;;[7:0];;r_pNoiseInterceptHcg[1][7:0]
0x3a;1b7a;RW;8;a;0~255;
;;;[7:0];;r_pNoiseInterceptHcg[2][7:0]
0x3b;1b7b;RW;8;19;0~255;
;;;[7:0];;r_pNoiseInterceptHcg[3][7:0]
0x18;1b58;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightEdgeHcg[0][7:0]
0x19;1b59;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightEdgeHcg[1][7:0]
0x1a;1b5a;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightEdgeHcg[2][7:0]
0x1b;1b5b;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightEdgeHcg[3][7:0]
0x20;1b60;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightTextHcg[0][7:0]
0x21;1b61;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightTextHcg[1][7:0]
0x22;1b62;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightTextHcg[2][7:0]
0x23;1b63;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightTextHcg[3][7:0]
0x28;1b68;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightFlatHcg[0][7:0]
0x29;1b69;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightFlatHcg[1][7:0]
0x2a;1b6a;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightFlatHcg[2][7:0]
0x2b;1b6b;RW;8;10;0~15;
;;;[7:0];;r_pPatternWeightFlatHcg[3][7:0]
end;;;;;
