"base_addr";0x30081fe0;"addr_bits";8;;
parameter;ACK_DLY=0;;;;
;;;;;
;;;;;
"module_name";"cam1_AEC";;;;
"sub_addr";"addr";"RW";"bits";"default (hex)";"description"
"0x00";1fe0;"RW";8;1;"0~1";
;;;"[7:0]";;"r_bFRModeEnable[7:0]"
"0x01";1fe1;"RW";8;1;"0~1";
;;;"[7:0]";;"r_bAECFreezeEnable[7:0]"
"0x02";1fe2;"RW";8;0;"0~1";
;;;"[7:0]";;"r_bAECManEnable[7:0]"
"0x03";1fe3;"RW";8;0;"0~1";
;;;"[7:0]";;"r_bFracGainEnable[7:0]"
"0x04";1fe4;"RW";8;0;"0~1";
;;;"[7:0]";;"r_bLFSAECEnable[7:0]"
"0x05";1fe5;"RW";8;0;"0~1";
;;;"[7:0]";;"r_bGradedExpoLimEn[7:0]"
"0x06";1fe6;"RW";8;0;"0~1";
;;;"[7:0]";;"r_pBandEnable[0][7:0]"
"0x07";1fe7;"RW";8;0;"0~1";
;;;"[7:0]";;"r_pBandEnable[1][7:0]"
"0x08";1fe8;"RW";8;0;"0~1";
;;;"[7:0]";;"r_pOneBandLimEnable[0][7:0]"
"0x09";1fe9;"RW";8;0;"0~1";
;;;"[7:0]";;"r_pOneBandLimEnable[1][7:0]"
"0x0a";1fea;"RW";8;1;"0~1";
;;;"[7:0]";;"r_pPGHdrMode[0][7:0]"
"0x0b";1feb;"RW";8;0;"0~1";
;;;"[7:0]";;"r_pPGHdrMode[1][7:0]"
"0x0c";1fec;"RW";8;0;"0~1";
;;;"[7:0]";;"r_bMixLumaEnable[7:0]"
"0x10";1ff0;"RW";8;20;"0~255";
;;;"[7:0]";;"r_nExpoL_DarkThre[7:0]"
"0x12";1ff2;"RW";8;2;"0~1023";
;;;"[7:0]";;"r_nExpoL_DarkP1[7:0]"
"0x13";1ff3;"RW";8;0;;
;;;"[7:0]";;"r_nExpoL_DarkP1[15:8]"
"0x14";1ff4;"RW";8;6;"0~1023";
;;;"[7:0]";;"r_nExpoL_DarkP2[7:0]"
"0x15";1ff5;"RW";8;0;;
;;;"[7:0]";;"r_nExpoL_DarkP2[15:8]"
"0x16";1ff6;"RW";8;10;"0~63";
;;;"[7:0]";;"r_nExpoL_DarkW1[7:0]"
"0x17";1ff7;"RW";8;14;"0~63";
;;;"[7:0]";;"r_nExpoL_DarkW2[7:0]"
"0x18";1ff8;"RW";8;f0;"0~255";
;;;"[7:0]";;"r_nExpoL_BrightThre[7:0]"
"0x1a";1ffa;"RW";8;2;"0~1023";
;;;"[7:0]";;"r_nExpoL_BrightP1[7:0]"
"0x1b";1ffb;"RW";8;0;;
;;;"[7:0]";;"r_nExpoL_BrightP1[15:8]"
"0x1c";1ffc;"RW";8;4;"0~1023";
;;;"[7:0]";;"r_nExpoL_BrightP2[7:0]"
"0x1d";1ffd;"RW";8;0;;
;;;"[7:0]";;"r_nExpoL_BrightP2[15:8]"
"0x1e";1ffe;"RW";8;8;"0~63";
;;;"[7:0]";;"r_nExpoL_BrightW1[7:0]"
"0x1f";1fff;"RW";8;12;"0~63";
;;;"[7:0]";;"r_nExpoL_BrightW2[7:0]"
"0x20";2000;"RW";8;0;"0~65535";
;;;"[7:0]";;"r_nExpoL_PThre[7:0]"
"0x21";2001;"RW";8;1;;
;;;"[7:0]";;"r_nExpoL_PThre[15:8]"
"0x24";2004;"RW";8;20;"0~255";
;;;"[7:0]";;"r_nExpoM_DarkThre[7:0]"
"0x26";2006;"RW";8;2;"0~1023";
;;;"[7:0]";;"r_nExpoM_DarkP1[7:0]"
"0x27";2007;"RW";8;0;;
;;;"[7:0]";;"r_nExpoM_DarkP1[15:8]"
"0x28";2008;"RW";8;6;"0~1023";
;;;"[7:0]";;"r_nExpoM_DarkP2[7:0]"
"0x29";2009;"RW";8;0;;
;;;"[7:0]";;"r_nExpoM_DarkP2[15:8]"
"0x2a";200a;"RW";8;10;"0~63";
;;;"[7:0]";;"r_nExpoM_DarkW1[7:0]"
"0x2b";200b;"RW";8;14;"0~63";
;;;"[7:0]";;"r_nExpoM_DarkW2[7:0]"
"0x2c";200c;"RW";8;f0;"0~255";
;;;"[7:0]";;"r_nExpoM_BrightThre[7:0]"
"0x2e";200e;"RW";8;2;"0~1023";
;;;"[7:0]";;"r_nExpoM_BrightP1[7:0]"
"0x2f";200f;"RW";8;0;;
;;;"[7:0]";;"r_nExpoM_BrightP1[15:8]"
"0x30";2010;"RW";8;4;"0~1023";
;;;"[7:0]";;"r_nExpoM_BrightP2[7:0]"
"0x31";2011;"RW";8;0;;
;;;"[7:0]";;"r_nExpoM_BrightP2[15:8]"
"0x32";2012;"RW";8;8;"0~63";
;;;"[7:0]";;"r_nExpoM_BrightW1[7:0]"
"0x33";2013;"RW";8;12;"0~63";
;;;"[7:0]";;"r_nExpoM_BrightW2[7:0]"
"0x34";2014;"RW";8;0;"0~65535";
;;;"[7:0]";;"r_nExpoM_PThre[7:0]"
"0x35";2015;"RW";8;1;;
;;;"[7:0]";;"r_nExpoM_PThre[15:8]"
"0x38";2018;"RW";8;20;"0~255";
;;;"[7:0]";;"r_nExpoS_DarkThre[7:0]"
"0x3a";201a;"RW";8;2;"0~1023";
;;;"[7:0]";;"r_nExpoS_DarkP1[7:0]"
"0x3b";201b;"RW";8;0;;
;;;"[7:0]";;"r_nExpoS_DarkP1[15:8]"
"0x3c";201c;"RW";8;6;"0~1023";
;;;"[7:0]";;"r_nExpoS_DarkP2[7:0]"
"0x3d";201d;"RW";8;0;;
;;;"[7:0]";;"r_nExpoS_DarkP2[15:8]"
"0x3e";201e;"RW";8;10;"0~63";
;;;"[7:0]";;"r_nExpoS_DarkW1[7:0]"
"0x3f";201f;"RW";8;14;"0~63";
;;;"[7:0]";;"r_nExpoS_DarkW2[7:0]"
"0x40";2020;"RW";8;f0;"0~255";
;;;"[7:0]";;"r_nExpoS_BrightThre[7:0]"
"0x42";2022;"RW";8;2;"0~1023";
;;;"[7:0]";;"r_nExpoS_BrightP1[7:0]"
"0x43";2023;"RW";8;0;;
;;;"[7:0]";;"r_nExpoS_BrightP1[15:8]"
"0x44";2024;"RW";8;4;"0~1023";
;;;"[7:0]";;"r_nExpoS_BrightP2[7:0]"
"0x45";2025;"RW";8;0;;
;;;"[7:0]";;"r_nExpoS_BrightP2[15:8]"
"0x46";2026;"RW";8;8;"0~63";
;;;"[7:0]";;"r_nExpoS_BrightW1[7:0]"
"0x47";2027;"RW";8;12;"0~63";
;;;"[7:0]";;"r_nExpoS_BrightW2[7:0]"
"0x48";2028;"RW";8;0;"0~65535";
;;;"[7:0]";;"r_nExpoS_PThre[7:0]"
"0x49";2029;"RW";8;1;;
;;;"[7:0]";;"r_nExpoS_PThre[15:8]"
"0x4c";202c;"RW";8;60;"1~255";
;;;"[7:0]";;"r_pTargetL[0][7:0]"
"0x4d";202d;"RW";8;50;"1~255";
;;;"[7:0]";;"r_pTargetL[1][7:0]"
"0x4e";202e;"RW";8;48;"1~255";
;;;"[7:0]";;"r_pTargetL[2][7:0]"
"0x4f";202f;"RW";8;40;"1~255";
;;;"[7:0]";;"r_pTargetL[3][7:0]"
"0x50";2030;"RW";8;40;"1~255";
;;;"[7:0]";;"r_pTargetL[4][7:0]"
"0x51";2031;"RW";8;40;"1~255";
;;;"[7:0]";;"r_pTargetL[5][7:0]"
"0x52";2032;"RW";8;40;"1~255";
;;;"[7:0]";;"r_pTargetL[6][7:0]"
"0x53";2033;"RW";8;40;"1~255";
;;;"[7:0]";;"r_pTargetL[7][7:0]"
"0x54";2034;"RW";8;2c;"1~65535";
;;;"[7:0]";;"r_pEVThreL[0][7:0]"
"0x55";2035;"RW";8;1;;
;;;"[7:0]";;"r_pEVThreL[0][15:8]"
"0x56";2036;"RW";8;e8;"1~65535";
;;;"[7:0]";;"r_pEVThreL[1][7:0]"
"0x57";2037;"RW";8;3;;
;;;"[7:0]";;"r_pEVThreL[1][15:8]"
"0x58";2038;"RW";8;b8;"1~65535";
;;;"[7:0]";;"r_pEVThreL[2][7:0]"
"0x59";2039;"RW";8;b;;
;;;"[7:0]";;"r_pEVThreL[2][15:8]"
"0x5a";203a;"RW";8;10;"1~65535";
;;;"[7:0]";;"r_pEVThreL[3][7:0]"
"0x5b";203b;"RW";8;27;;
;;;"[7:0]";;"r_pEVThreL[3][15:8]"
"0x5c";203c;"RW";8;10;"1~65535";
;;;"[7:0]";;"r_pEVThreL[4][7:0]"
"0x5d";203d;"RW";8;27;;
;;;"[7:0]";;"r_pEVThreL[4][15:8]"
"0x5e";203e;"RW";8;10;"1~65535";
;;;"[7:0]";;"r_pEVThreL[5][7:0]"
"0x5f";203f;"RW";8;27;;
;;;"[7:0]";;"r_pEVThreL[5][15:8]"
"0x60";2040;"RW";8;10;"1~65535";
;;;"[7:0]";;"r_pEVThreL[6][7:0]"
"0x61";2041;"RW";8;27;;
;;;"[7:0]";;"r_pEVThreL[6][15:8]"
"0x62";2042;"RW";8;10;"1~65535";
;;;"[7:0]";;"r_pEVThreL[7][7:0]"
"0x63";2043;"RW";8;27;;
;;;"[7:0]";;"r_pEVThreL[7][15:8]"
"0x64";2044;"RW";8;40;"1~255";
;;;"[7:0]";;"r_nTargetM[7:0]"
"0x65";2045;"RW";8;0;"0~15";
;;;"[7:0]";;"r_nEVShift[7:0]"
"0x68";2048;"RW";8;80;"0~255";
;;;"[7:0]";;"r_pMaxFastRatio[0][7:0]"
"0x69";2049;"RW";8;80;"0~255";
;;;"[7:0]";;"r_pMaxFastRatio[1][7:0]"
"0x6a";204a;"RW";8;8;"0~63";
;;;"[7:0]";;"r_pMaxSlowRatio[0][7:0]"
"0x6b";204b;"RW";8;8;"0~63";
;;;"[7:0]";;"r_pMaxSlowRatio[1][7:0]"
"0x6c";204c;"RW";8;30;"0~63";
;;;"[7:0]";;"r_pFastStep[0][7:0]"
"0x6d";204d;"RW";8;30;"0~63";
;;;"[7:0]";;"r_pFastStep[1][7:0]"
"0x6e";204e;"RW";8;10;"0~63";
;;;"[7:0]";;"r_pSlowStep[0][7:0]"
"0x6f";204f;"RW";8;10;"0~63";
;;;"[7:0]";;"r_pSlowStep[1][7:0]"
"0x70";2050;"RW";8;10;"0~127";
;;;"[7:0]";;"r_pSlowRange[0][7:0]"
"0x71";2051;"RW";8;10;"0~127";
;;;"[7:0]";;"r_pSlowRange[1][7:0]"
"0x72";2052;"RW";8;4;"0~63";
;;;"[7:0]";;"r_pStableRange[0][0][7:0]"
"0x73";2053;"RW";8;4;"0~63";
;;;"[7:0]";;"r_pStableRange[0][1][7:0]"
"0x74";2054;"RW";8;8;"0~63";
;;;"[7:0]";;"r_pStableRange[1][0][7:0]"
"0x75";2055;"RW";8;8;"0~63";
;;;"[7:0]";;"r_pStableRange[1][1][7:0]"
"0x76";2056;"RW";8;0;"0~3";
;;;"[7:0]";;"r_pPresetUp[0][7:0]"
"0x77";2057;"RW";8;0;"0~3";
;;;"[7:0]";;"r_pPresetUp[1][7:0]"
