module_id,module_name,camera,base_addr,address,RW,bits,bit_mask,default_all,description,unique_name,origin_name,combine_name,target_bit_mask,RW,origin_bit_mask,default
cam0_DPC_V,DPC_V,0,0x30080740,0x30080748,RW,8,0xFF,0x01,0~63,cam0_DPC_V_r_pWSlopeList[2][7:0],r_pWSlopeList[2][7:0],r_pWSlopeList[2],0x000000FF,RW,0xFF,0x01
cam0_DPC_V,DPC_V,0,0x30080740,0x30080749,RW,8,0xFF,0x08,0~63,cam0_DPC_V_r_pBSlopeList[0][7:0],r_pBSlopeList[0][7:0],r_pBSlopeList[0],0x000000FF,RW,0xFF,0x08
cam0_DPC_V,DPC_V,0,0x30080740,0x3008074A,RW,8,0xFF,0x04,0~63,cam0_DPC_V_r_pBSlopeList[1][7:0],r_pBSlopeList[1][7:0],r_pBSlopeList[1],0x000000FF,RW,0xFF,0x04
cam0_DPC_V,DPC_V,0,0x30080740,0x3008074B,RW,8,0xFF,0x01,0~63,cam0_DPC_V_r_pBSlopeList[2][7:0],r_pBSlopeList[2][7:0],r_pBSlopeList[2],0x000000FF,RW,0xFF,0x01
cam0_DPC_V,DPC_V,0,0x30080740,0x3008074C,RW,8,0xFF,0x06,0~63,cam0_DPC_V_r_pGainPivot[0][7:0],r_pGainPivot[0][7:0],r_pGainPivot[0],0x000000FF,RW,0xFF,0x06
cam0_DPC_V,DPC_V,0,0x30080740,0x3008074D,RW,8,0xFF,0x03,0~63,cam0_DPC_V_r_pGainPivot[1][7:0],r_pGainPivot[1][7:0],r_pGainPivot[1],0x000000FF,RW,0xFF,0x03
cam0_DPC_V,DPC_V,0,0x30080740,0x3008074E,RW,8,0xFF,0x04,0~15,cam0_DPC_V_r_nGainMargin[7:0],r_nGainMargin[7:0],r_nGainMargin,0x000000FF,RW,0xFF,0x04
cam0_DPC_V,DPC_V,0,0x30080740,0x3008074F,RW,8,0xFF,0xCF,0~255,cam0_DPC_V_r_nMaxCDGain[7:0],r_nMaxCDGain[7:0],r_nMaxCDGain,0x000000FF,RW,0xFF,0xCF
cam0_DPC_V,DPC_V,0,0x30080740,0x30080750,RW,8,0xFF,0x80,0~255,cam0_DPC_V_r_pCDManualGain[0][7:0],r_pCDManualGain[0][7:0],r_pCDManualGain[0],0x000000FF,RW,0xFF,0x80
cam0_DPC_V,DPC_V,0,0x30080740,0x30080751,RW,8,0xFF,0x80,0~255,cam0_DPC_V_r_pCDManualGain[1][7:0],r_pCDManualGain[1][7:0],r_pCDManualGain[1],0x000000FF,RW,0xFF,0x80
cam0_DPC_V,DPC_V,0,0x30080740,0x30080752,RW,8,0xFF,0x01,0~1,cam0_DPC_V_r_bVBufEnable[7:0],r_bVBufEnable[7:0],r_bVBufEnable,0x000000FF,RW,0xFF,0x01
cam0_DPC_V,DPC_V,0,0x30080740,0x30080753,RW,8,0xFF,0x04,0~15,cam0_DPC_V_r_pVBufThre[0][7:0],r_pVBufThre[0][7:0],r_pVBufThre[0],0x000000FF,RW,0xFF,0x04
cam0_DPC_V,DPC_V,0,0x30080740,0x30080754,RW,8,0xFF,0x06,0~15,cam0_DPC_V_r_pVBufThre[1][7:0],r_pVBufThre[1][7:0],r_pVBufThre[1],0x000000FF,RW,0xFF,0x06
cam0_DPC_V,DPC_V,0,0x30080740,0x30080755,RW,8,0xFF,0x08,0~15,cam0_DPC_V_r_pVBufSlope[0][7:0],r_pVBufSlope[0][7:0],r_pVBufSlope[0],0x000000FF,RW,0xFF,0x08
cam0_DPC_V,DPC_V,0,0x30080740,0x30080756,RW,8,0xFF,0x04,0~15,cam0_DPC_V_r_pVBufSlope[1][7:0],r_pVBufSlope[1][7:0],r_pVBufSlope[1],0x000000FF,RW,0xFF,0x04
cam0_DPC_V,DPC_V,0,0x30080740,0x30080757,RW,8,0xFF,0x7F,0~255,cam0_DPC_V_r_pVBufControlList[0][7:0],r_pVBufControlList[0][7:0],r_pVBufControlList[0],0x000000FF,RW,0xFF,0x7F
cam0_DPC_V,DPC_V,0,0x30080740,0x30080758,RW,8,0xFF,0x0F,0~255,cam0_DPC_V_r_pVBufControlList[1][7:0],r_pVBufControlList[1][7:0],r_pVBufControlList[1],0x000000FF,RW,0xFF,0x0F
cam0_DPC_V,DPC_V,0,0x30080740,0x30080759,RW,8,0xFF,0x0D,0~255,cam0_DPC_V_r_pVBufControlList[2][7:0],r_pVBufControlList[2][7:0],r_pVBufControlList[2],0x000000FF,RW,0xFF,0x0D
cam0_DPC_V,DPC_V,0,0x30080740,0x3008075A,RW,8,0xFF,0x00,0~1,cam0_DPC_V_bDebugEnable[7:0],bDebugEnable[7:0],bDebugEnable,0x000000FF,RW,0xFF,0x00
cam0_FPNC,FPNC,0,0x300813F0,0x300813F0,RW,8,0xFF,0x01,0~1,cam0_FPNC_bFPNGainEnable[7:0],bFPNGainEnable[7:0],bFPNGainEnable,0x000000FF,RW,0xFF,0x01
cam0_FPNC,FPNC,0,0x300813F0,0x300813F2,RW,8,0xFF,0x00,0~65535,cam0_FPNC_pCaliTemperatue[0][7:0],pCaliTemperatue[0][7:0],pCaliTemperatue[0],0x000000FF,RW,0xFF,0x00
cam0_FPNC,FPNC,0,0x300813F0,0x300813F3,RW,8,0xFF,0x00,,cam0_FPNC_pCaliTemperatue[0][15:8],pCaliTemperatue[0][15:8],pCaliTemperatue[0],0x0000FF00,RW,0xFF,0x00
cam0_FPNC,FPNC,0,0x300813F0,0x300813F4,RW,8,0xFF,0x40,0~65535,cam0_FPNC_pCaliTemperatue[1][7:0],pCaliTemperatue[1][7:0],pCaliTemperatue[1],0x000000FF,RW,0xFF,0x40
cam0_FPNC,FPNC,0,0x300813F0,0x300813F5,RW,8,0xFF,0x06,,cam0_FPNC_pCaliTemperatue[1][15:8],pCaliTemperatue[1][15:8],pCaliTemperatue[1],0x0000FF00,RW,0xFF,0x06
cam0_FPNC,FPNC,0,0x300813F0,0x300813F6,RW,8,0xFF,0x00,0~255,cam0_FPNC_nNormNoiseOffset[7:0],nNormNoiseOffset[7:0],nNormNoiseOffset,0x000000FF,RW,0xFF,0x00
cam0_FPNC,FPNC,0,0x300813F0,0x300813F7,RW,8,0xFF,0x40,0~255,cam0_FPNC_nNormMaxNoise[7:0],nNormMaxNoise[7:0],nNormMaxNoise,0x000000FF,RW,0xFF,0x40
cam0_ImgFmt,ImgFmt,0,0x3008004C,0x30080056,RW,8,0xFF,0x80,0~8192,cam0_ImgFmt_nWidth[7:0],nWidth[7:0],nWidth,0x000000FF,RW,0xFF,0x80
cam0_ImgFmt,ImgFmt,0,0x3008004C,0x30080057,RW,8,0xFF,0x07,,cam0_ImgFmt_nWidth[15:8],nWidth[15:8],nWidth,0x0000FF00,RW,0xFF,0x07
cam0_ImgFmt,ImgFmt,0,0x3008004C,0x30080058,RW,8,0xFF,0xD8,0~8192,cam0_ImgFmt_nHeight[7:0],nHeight[7:0],nHeight,0x000000FF,RW,0xFF,0xD8
cam0_ImgFmt,ImgFmt,0,0x3008004C,0x30080059,RW,8,0xFF,0x04,,cam0_ImgFmt_nHeight[15:8],nHeight[15:8],nHeight,0x0000FF00,RW,0xFF,0x04
cam0_ImgFmt,ImgFmt,0,0x3008004C,0x3008004E,RW,8,0xFF,0x40,256~1024,cam0_ImgFmt_nBLC[7:0],nBLC[7:0],nBLC,0x000000FF,RW,0xFF,0x40
cam0_ImgFmt,ImgFmt,0,0x3008004C,0x3008004F,RW,4,0xF,0x0,,cam0_ImgFmt_nBLC[DW-1:8],nBLC[DW-1:8],nBLC,0x00000F00,RW,0xF,0x0
cam0_ImgFmt,ImgFmt,0,0x3008004C,0x3008005A,RW,8,0xFF,0x00,511~26,cam0_ImgFmt_nCurTemperature[7:0],nCurTemperature[7:0],nCurTemperature,0x000000FF,RW,0xFF,0x00
cam0_ImgFmt,ImgFmt,0,0x3008004C,0x3008005B,RW,8,0xFF,0x01,,cam0_ImgFmt_nCurTemperature[15:8],nCurTemperature[15:8],nCurTemperature,0x0000FF00,RW,0xFF,0x01
cam0_LSC_F,LSC_F,0,0x30080410,0x30080410,RW,8,0xFF,0x00,0~1,cam0_LSC_F_r_nSramAddrSel[0][7:0],r_nSramAddrSel[0][7:0],r_nSramAddrSel[0],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080411,RW,8,0xFF,0x00,0~1,cam0_LSC_F_r_nSramAddrSel[1][7:0],r_nSramAddrSel[1][7:0],r_nSramAddrSel[1],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080412,RW,8,0xFF,0x00,0~1,cam0_LSC_F_r_nSramAddrSel[2][7:0],r_nSramAddrSel[2][7:0],r_nSramAddrSel[2],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080413,RW,8,0xFF,0x00,0~1,cam0_LSC_F_r_nSramAddrSel[3][7:0],r_nSramAddrSel[3][7:0],r_nSramAddrSel[3],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080414,RW,8,0xFF,0x00,0~3,cam0_LSC_F_r_nGainSel[7:0],r_nGainSel[7:0],r_nGainSel,0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080415,RW,8,0xFF,0x20,0~255,cam0_LSC_F_r_nSensorGain1[7:0],r_nSensorGain1[7:0],r_nSensorGain1,0x000000FF,RW,0xFF,0x20
cam0_LSC_F,LSC_F,0,0x30080410,0x30080416,RW,8,0xFF,0x60,0~255,cam0_LSC_F_r_nSensorGain2[7:0],r_nSensorGain2[7:0],r_nSensorGain2,0x000000FF,RW,0xFF,0x60
cam0_LSC_F,LSC_F,0,0x30080410,0x30080417,RW,8,0xFF,0x40,0~127,cam0_LSC_F_r_nMaxQ[7:0],r_nMaxQ[7:0],r_nMaxQ,0x000000FF,RW,0xFF,0x40
cam0_LSC_F,LSC_F,0,0x30080410,0x30080418,RW,8,0xFF,0x18,0~127,cam0_LSC_F_r_nMinQ[7:0],r_nMinQ[7:0],r_nMinQ,0x000000FF,RW,0xFF,0x18
cam0_LSC_F,LSC_F,0,0x30080410,0x30080419,RW,8,0xFF,0x00,0~3,cam0_LSC_F_r_nManCTOption[7:0],r_nManCTOption[7:0],r_nManCTOption,0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008041A,RW,8,0xFF,0x64,0~2047,cam0_LSC_F_r_nCTD[7:0],r_nCTD[7:0],r_nCTD,0x000000FF,RW,0xFF,0x64
cam0_LSC_F,LSC_F,0,0x30080410,0x3008041B,RW,8,0xFF,0x00,,cam0_LSC_F_r_nCTD[15:8],r_nCTD[15:8],r_nCTD,0x0000FF00,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008041C,RW,8,0xFF,0xB4,0~2047,cam0_LSC_F_r_nCTM1[7:0],r_nCTM1[7:0],r_nCTM1,0x000000FF,RW,0xFF,0xB4
cam0_LSC_F,LSC_F,0,0x30080410,0x3008041D,RW,8,0xFF,0x00,,cam0_LSC_F_r_nCTM1[15:8],r_nCTM1[15:8],r_nCTM1,0x0000FF00,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008041E,RW,8,0xFF,0xDC,0~2047,cam0_LSC_F_r_nCTM2[7:0],r_nCTM2[7:0],r_nCTM2,0x000000FF,RW,0xFF,0xDC
cam0_LSC_F,LSC_F,0,0x30080410,0x3008041F,RW,8,0xFF,0x00,,cam0_LSC_F_r_nCTM2[15:8],r_nCTM2[15:8],r_nCTM2,0x0000FF00,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080420,RW,8,0xFF,0x2C,0~2047,cam0_LSC_F_r_nCTA[7:0],r_nCTA[7:0],r_nCTA,0x000000FF,RW,0xFF,0x2C
cam0_LSC_F,LSC_F,0,0x30080410,0x30080421,RW,8,0xFF,0x01,,cam0_LSC_F_r_nCTA[15:8],r_nCTA[15:8],r_nCTA,0x0000FF00,RW,0xFF,0x01
cam0_LSC_F,LSC_F,0,0x30080410,0x30080422,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[0][7:0],r_pCPA[0][7:0],r_pCPA[0],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080423,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[1][7:0],r_pCPA[1][7:0],r_pCPA[1],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080424,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[2][7:0],r_pCPA[2][7:0],r_pCPA[2],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080425,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[3][7:0],r_pCPA[3][7:0],r_pCPA[3],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080426,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[4][7:0],r_pCPA[4][7:0],r_pCPA[4],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080427,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[5][7:0],r_pCPA[5][7:0],r_pCPA[5],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080428,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[6][7:0],r_pCPA[6][7:0],r_pCPA[6],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080429,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[7][7:0],r_pCPA[7][7:0],r_pCPA[7],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008042A,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[8][7:0],r_pCPA[8][7:0],r_pCPA[8],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008042B,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[9][7:0],r_pCPA[9][7:0],r_pCPA[9],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008042C,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[10][7:0],r_pCPA[10][7:0],r_pCPA[10],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008042D,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[11][7:0],r_pCPA[11][7:0],r_pCPA[11],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008042E,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[12][7:0],r_pCPA[12][7:0],r_pCPA[12],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008042F,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[13][7:0],r_pCPA[13][7:0],r_pCPA[13],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080430,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[14][7:0],r_pCPA[14][7:0],r_pCPA[14],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080431,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[15][7:0],r_pCPA[15][7:0],r_pCPA[15],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080432,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[16][7:0],r_pCPA[16][7:0],r_pCPA[16],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080433,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[17][7:0],r_pCPA[17][7:0],r_pCPA[17],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080434,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[18][7:0],r_pCPA[18][7:0],r_pCPA[18],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080435,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[19][7:0],r_pCPA[19][7:0],r_pCPA[19],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080436,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[20][7:0],r_pCPA[20][7:0],r_pCPA[20],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080437,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[21][7:0],r_pCPA[21][7:0],r_pCPA[21],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080438,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[22][7:0],r_pCPA[22][7:0],r_pCPA[22],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080439,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[23][7:0],r_pCPA[23][7:0],r_pCPA[23],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008043A,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[24][7:0],r_pCPA[24][7:0],r_pCPA[24],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008043B,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[25][7:0],r_pCPA[25][7:0],r_pCPA[25],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008043C,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[26][7:0],r_pCPA[26][7:0],r_pCPA[26],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008043D,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[27][7:0],r_pCPA[27][7:0],r_pCPA[27],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008043E,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[28][7:0],r_pCPA[28][7:0],r_pCPA[28],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008043F,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[29][7:0],r_pCPA[29][7:0],r_pCPA[29],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080440,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[30][7:0],r_pCPA[30][7:0],r_pCPA[30],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080441,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[31][7:0],r_pCPA[31][7:0],r_pCPA[31],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080442,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[32][7:0],r_pCPA[32][7:0],r_pCPA[32],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080443,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[33][7:0],r_pCPA[33][7:0],r_pCPA[33],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080444,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[34][7:0],r_pCPA[34][7:0],r_pCPA[34],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080445,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[35][7:0],r_pCPA[35][7:0],r_pCPA[35],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080446,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[36][7:0],r_pCPA[36][7:0],r_pCPA[36],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080447,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[37][7:0],r_pCPA[37][7:0],r_pCPA[37],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080448,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[38][7:0],r_pCPA[38][7:0],r_pCPA[38],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080449,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[39][7:0],r_pCPA[39][7:0],r_pCPA[39],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008044A,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[40][7:0],r_pCPA[40][7:0],r_pCPA[40],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008044B,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[41][7:0],r_pCPA[41][7:0],r_pCPA[41],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008044C,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[42][7:0],r_pCPA[42][7:0],r_pCPA[42],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008044D,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[43][7:0],r_pCPA[43][7:0],r_pCPA[43],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008044E,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[44][7:0],r_pCPA[44][7:0],r_pCPA[44],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008044F,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[45][7:0],r_pCPA[45][7:0],r_pCPA[45],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080450,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[46][7:0],r_pCPA[46][7:0],r_pCPA[46],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080451,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[47][7:0],r_pCPA[47][7:0],r_pCPA[47],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080452,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[48][7:0],r_pCPA[48][7:0],r_pCPA[48],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080453,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[49][7:0],r_pCPA[49][7:0],r_pCPA[49],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080454,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[50][7:0],r_pCPA[50][7:0],r_pCPA[50],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080455,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[51][7:0],r_pCPA[51][7:0],r_pCPA[51],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080456,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[52][7:0],r_pCPA[52][7:0],r_pCPA[52],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080457,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[53][7:0],r_pCPA[53][7:0],r_pCPA[53],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080458,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[54][7:0],r_pCPA[54][7:0],r_pCPA[54],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080459,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[55][7:0],r_pCPA[55][7:0],r_pCPA[55],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008045A,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[56][7:0],r_pCPA[56][7:0],r_pCPA[56],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008045B,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[57][7:0],r_pCPA[57][7:0],r_pCPA[57],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008045C,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[58][7:0],r_pCPA[58][7:0],r_pCPA[58],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008045D,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[59][7:0],r_pCPA[59][7:0],r_pCPA[59],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008045E,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[60][7:0],r_pCPA[60][7:0],r_pCPA[60],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x3008045F,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[61][7:0],r_pCPA[61][7:0],r_pCPA[61],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080460,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[62][7:0],r_pCPA[62][7:0],r_pCPA[62],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080461,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[63][7:0],r_pCPA[63][7:0],r_pCPA[63],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080462,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[64][7:0],r_pCPA[64][7:0],r_pCPA[64],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080463,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[65][7:0],r_pCPA[65][7:0],r_pCPA[65],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080464,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[66][7:0],r_pCPA[66][7:0],r_pCPA[66],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080465,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[67][7:0],r_pCPA[67][7:0],r_pCPA[67],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080466,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[68][7:0],r_pCPA[68][7:0],r_pCPA[68],0x000000FF,RW,0xFF,0x00
cam0_LSC_F,LSC_F,0,0x30080410,0x30080467,RW,8,0xFF,0x00,0~255,cam0_LSC_F_r_pCPA[69][7:0],r_pCPA[69][7:0],r_pCPA[69],0x000000FF,RW,0xFF,0x00
