"base_addr";31004980;"addr_bits";8;;
parameter;ACK_DLY=0;;;;
;;;;;
;;;;;
"module_name";"CDPC_V60_HW";;;;
"sub_addr";"addr";"RW";"bits";"default (hex)";"description"
;;;"[2]";"A";"r_pvbuf_ctrl_use[2]"
;;;"[3]";"A";"r_pvbuf_ctrl_use[3]"
;;;"[4]";"A";"r_pvbuf_ctrl_use[4]"
;;;"[5]";"A";"r_pvbuf_ctrl_use[5]"
;;;"[6]";"A";"r_pvbuf_ctrl_use[6]"
;;;"[7]";"A";"r_pvbuf_ctrl_use[7]"
"0x38";5138;"RW";7;0;;
;;;"[6:0]";"A";"r_pvbuf_thre_use[0][6:0]"
"0x39";5139;"RW";7;0;;
;;;"[6:0]";"A";"r_pvbuf_thre_use[1][6:0]"
"0x3a";513a;"RW";8;80;;
;;;"[7:0]";"A";"r_apply_gain_use[0][7:0]"
"0x3b";513b;"RW";8;80;;
;;;"[7:0]";"A";"r_apply_gain_use[1][7:0]"
"0x3c";513c;"RW";8;0;;
;;;"[7:0]";"A";"r_apply_offset_use[0][7:0]"
"0x3d";513d;"RW";8;0;;
;;;"[7:0]";"A";"r_apply_offset_use[1][7:0]"
"0x3e";513e;"RW";8;80;;
;;;"[7:0]";"A";"r_apply_rev_gain_use[0][7:0]"
"0x3f";513f;"RW";8;80;;
;;;"[7:0]";"A";"r_apply_rev_gain_use[1][7:0]"
"end";;;;;
