"base_addr";31007800;"addr_bits";8;;
"base_sram_addr";31090800;
parameter;ACK_DLY=0;;;;
;;;;;
;;;;;
"module_name";"CAECStatistic_V60_L";;;;
"sub_addr";"addr";"RW";"bits";"default (hex)";"description"
"0x00";5000;"RW";5;10;;
;;;"[0]";"";"r_fish_eye_en"
;;;"[1]";"";"r_apt_mode_en"
;;;"[2]";"";"r_roi_weight_en"
;;;"[3]";"";"r_extra_roi_en"
;;;"[4]";"";"r_global_stat_y_en"
;;;"[7:6]";"";"r_roi_blk_w[27][1:0]"
"0x37";5037;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[28][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[29][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[30][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[31][1:0]"
"0x38";5038;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[32][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[33][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[34][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[35][1:0]"
"0x39";5039;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[36][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[37][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[38][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[39][1:0]"
"0x3a";503a;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[40][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[41][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[42][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[43][1:0]"
"0x3b";503b;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[44][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[45][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[46][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[47][1:0]"
"0x3c";503c;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[48][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[49][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[50][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[51][1:0]"
"0x3d";503d;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[52][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[53][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[54][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[55][1:0]"
"0x3e";503e;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[56][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[57][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[58][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[59][1:0]"
"0x3f";503f;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[60][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[61][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[62][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[63][1:0]"
"0x40";5040;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[64][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[65][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[66][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[67][1:0]"
"0x41";5041;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[68][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[69][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[70][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[71][1:0]"
"0x42";5042;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[72][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[73][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[74][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[75][1:0]"
"0x43";5043;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[76][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[77][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[78][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[79][1:0]"
"0x44";5044;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[80][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[81][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[82][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[83][1:0]"
"0x45";5045;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[84][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[85][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[86][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[87][1:0]"
"0x46";5046;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[88][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[89][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[90][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[91][1:0]"
"0x47";5047;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[92][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[93][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[94][1:0]"
