"base_addr";31006000;"addr_bits";8;;
parameter;ACK_DLY=0;;;;
;;;;;
;;;;;
"module_name";"CComb_HW_V60";;;;
"sub_addr";"addr";"RW";"bits";"default (hex)";"description"
"0x00";5100;"RW";8;e7;;
;;;"[0]";"";"r_ghost_en"
;;;"[1]";"";"r_ghostcheckl_en"
;;;"[2]";"";"r_blooming_mode_en"
;;;"[3]";"";"r_addm_en"
;;;"[4]";"";"r_adds_en"
;;;"[5]";"";"r_comps_en"
;;;"[6]";"";"r_ghost_opt2_en"
;;;"[7]";"";"r_lfs_blooming_en"
"0x01";5101;"RW";8;77;;
;;;"[0]";"";"r_dark_color_h_en"
;;;"[1]";"";"r_dark_color_en"
;;;"[2]";"";"r_lamp_edge_en"
;;;"[3]";"";"r_lamp_edge2_en"
;;;"[4]";"";"r_lamp_hf_en"
;;;"[5]";"";"r_lamp_hf2_en"
;;;"[6]";"";"r_lfs_opt_en"
;;;"[7]";"";"r_baypass_lfs_en"
"0x04";5104;"RW";2;0;;
;;;"[1:0]";"A";"r_lfs_debug_opt[1:0]"
"0x08";5108;"RW";6;20;;
;;;"[5:0]";"A";"r_l_gain_ratio[5:0]"
"0x0a";510a;"RW";8;0;;
;;;"[7:0]";"A";"r_vs_gain[7:0]"
"0x0b";510b;"RW";8;1;;
;;;"[7:0]";"A";"r_vs_gain[15:8]"
"0x0c";510c;"RW";8;40;;
;;;"[7:0]";"A";"r_ls_ratio[7:0]"
"0x0d";510d;"RW";5;0;;
;;;"[4:0]";"A";"r_ls_ratio[12:8]"
"0x0e";510e;"RW";8;40;;
;;;"[7:0]";"A";"r_ls_ratio2[7:0]"
"0x0f";510f;"RW";5;0;;
;;;"[4:0]";"A";"r_ls_ratio2[12:8]"
"0x10";5110;"RW";8;0;;
;;;"[7:0]";"A";"r_ls_ratio3[7:0]"
"0x11";5111;"RW";8;1;;
;;;"[7:0]";"A";"r_ls_ratio3[15:8]"
"0x14";5114;"RW";8;40;;
;;;"[7:0]";"A";"r_long_ratio[7:0]"
"0x15";5115;"RW";7;0;;
;;;"[6:0]";"A";"r_long_ratio[14:8]"
"0x16";5116;"RW";8;40;;
;;;"[7:0]";"A";"r_long_ratio2[7:0]"
"0x17";5117;"RW";7;0;;
;;;"[6:0]";"A";"r_long_ratio2[14:8]"
"0x18";5118;"RW";8;40;;
;;;"[7:0]";"A";"r_long_ratio3[7:0]"
"0x19";5119;"RW";7;0;;
;;;"[6:0]";"A";"r_long_ratio3[14:8]"
"0x20";5120;"RW";8;40;;
;;;"[7:0]";"A";"r_blc_delta[7:0]"
"0x21";5121;"RW";8;0;;
;;;"[7:0]";"A";"r_blc_delta[15:8]"
"0x22";5122;"RW";3;0;;
;;;"[2:0]";"A";"r_blc_delta[18:16]"
"0x24";5124;"RW";8;40;;
;;;"[7:0]";"A";"r_blc_delta2[7:0]"
"0x25";5125;"RW";8;0;;
;;;"[7:0]";"A";"r_blc_delta2[15:8]"
"0x26";5126;"RW";3;0;;
;;;"[2:0]";"A";"r_blc_delta2[18:16]"
"0x28";5128;"RW";8;80;;
;;;"[7:0]";"A";"r_blc_delta3[7:0]"
"0x29";5129;"RW";8;0;;
;;;"[7:0]";"A";"r_blc_delta3[15:8]"
"0x2a";512a;"RW";8;0;;
;;;"[7:0]";"A";"r_blc_delta3[23:16]"
"0x2b";512b;"RW";1;0;;
;;;"[0]";"A";"r_blc_delta3[24]"
"0x2c";512c;"RW";8;80;;
;;;"[7:0]";"A";"r_blc_delta4[7:0]"
"0x2d";512d;"RW";8;0;;
;;;"[7:0]";"A";"r_blc_delta4[15:8]"
"0x2e";512e;"RW";8;0;;
;;;"[7:0]";"A";"r_blc_delta4[23:16]"
"0x2f";512f;"RW";1;0;;
;;;"[0]";"A";"r_blc_delta4[24]"
"0x32";5132;"RW";8;0;;
;;;"[7:0]";"A";"r_comp_w[7:0]"
"0x33";5133;"RW";1;1;;
;;;"[0]";"A";"r_comp_w[8]"
"0x34";5134;"RW";6;0;;
;;;"[2:0]";"";"r_comb_mode1[2:0]"
;;;"[5:3]";"";"r_comb_mode2[2:0]"
"0x35";5135;"RW";3;0;;
;;;"[2:0]";"";"r_comb_mode3[2:0]"
"0x39";5139;"RW";6;0;;
;;;"[2:0]";"";"r_comb_two_mode[2:0]"
;;;"[5:3]";"";"r_comb_three_mode[2:0]"
"0x4a";514a;"RW";8;8;;
;;;"[7:0]";"";"r_high_margin[7:0]"
"0x4b";514b;"RW";4;5;;
;;;"[1:0]";"";"r_ghost_mode1[1:0]"
;;;"[3:2]";"";"r_ghost_mode2[1:0]"
"0x4c";514c;"RW";8;4;;
;;;"[7:0]";"";"r_ghost_thr[7:0]"
"0x4d";514d;"RW";8;10;;
;;;"[7:0]";"";"r_ghost_thr2[7:0]"
"0x4e";514e;"RW";8;80;;
;;;"[7:0]";"";"r_ghost_slop[7:0]"
"0x4f";514f;"RW";8;20;;
;;;"[7:0]";"";"r_ghost_lthr[7:0]"
"0x50";5150;"RW";8;d0;;
;;;"[7:0]";"";"r_ghost_lthr2[7:0]"
"0x51";5151;"RW";8;e6;;
;;;"[7:0]";"";"r_ghost_lthr3[7:0]"
"0x52";5152;"RW";8;10;;
;;;"[7:0]";"";"r_ghost_lslope[7:0]"
"0x53";5153;"RW";8;55;;
;;;"[1:0]";"";"r_ghost_opt[1:0]"
;;;"[3:2]";"";"r_blooming_shift[1:0]"
;;;"[5:4]";"";"r_blooming_shift2[1:0]"
;;;"[7:6]";"";"r_blooming_shift3[1:0]"
"0x54";5154;"RW";5;0;;
;;;"[4:0]";"";"r_sh_alpha[4:0]"
"0x55";5155;"RW";5;0;;
;;;"[4:0]";"";"r_mh_alpha[4:0]"
"0x56";5156;"RW";8;c0;;
;;;"[7:0]";"";"r_cmpy[0][7:0]"
"0x57";5157;"RW";6;10;;
;;;"[5:0]";"";"r_cmpy[0][13:8]"
"0x58";5158;"RW";8;80;;
;;;"[7:0]";"";"r_cmpy[1][7:0]"
"0x59";5159;"RW";6;20;;
;;;"[5:0]";"";"r_cmpy[1][13:8]"
"0x5a";515a;"RW";8;58;;
;;;"[7:0]";"";"r_cmpy[2][7:0]"
"0x5b";515b;"RW";6;2a;;
;;;"[5:0]";"";"r_cmpy[2][13:8]"
"0x5c";515c;"RW";8;76;;
;;;"[7:0]";"";"r_cmpy[3][7:0]"
"0x5d";515d;"RW";6;2f;;
;;;"[5:0]";"";"r_cmpy[3][13:8]"
"0x5e";515e;"RW";8;c3;;
;;;"[7:0]";"";"r_cmpy[4][7:0]"
"0x5f";515f;"RW";6;35;;
;;;"[5:0]";"";"r_cmpy[4][13:8]"
"0x60";5160;"RW";8;9e;;
;;;"[7:0]";"";"r_cmpy[5][7:0]"
"0x61";5161;"RW";6;39;;
;;;"[5:0]";"";"r_cmpy[5][13:8]"
"0x62";5162;"RW";8;8;;
;;;"[7:0]";"";"r_cmpy[6][7:0]"
"0x63";5163;"RW";6;3e;;
;;;"[5:0]";"";"r_cmpy[6][13:8]"
"0x64";5164;"RW";8;ff;;
;;;"[7:0]";"";"r_cmpy[7][7:0]"
"0x65";5165;"RW";6;3f;;
;;;"[5:0]";"";"r_cmpy[7][13:8]"
"0x66";5166;"RW";8;ff;;
;;;"[7:0]";"A";"r_cmp_slope[0][7:0]"
"0x67";5167;"RW";5;f;;
;;;"[4:0]";"A";"r_cmp_slope[0][12:8]"
"0x68";5168;"RW";8;ff;;
;;;"[7:0]";"A";"r_cmp_slope[1][7:0]"
"0x69";5169;"RW";5;f;;
;;;"[4:0]";"A";"r_cmp_slope[1][12:8]"
"0x6a";516a;"RW";8;0;;
;;;"[7:0]";"A";"r_cmp_slope[2][7:0]"
"0x6b";516b;"RW";5;e;;
;;;"[4:0]";"A";"r_cmp_slope[2][12:8]"
"0x6c";516c;"RW";8;cd;;
;;;"[7:0]";"A";"r_cmp_slope[3][7:0]"
"0x6d";516d;"RW";5;b;;
;;;"[4:0]";"A";"r_cmp_slope[3][12:8]"
"0x6e";516e;"RW";8;ef;;
;;;"[7:0]";"A";"r_cmp_slope[4][7:0]"
"0x6f";516f;"RW";5;8;;
;;;"[4:0]";"A";"r_cmp_slope[4][12:8]"
"0x70";5170;"RW";8;31;;
;;;"[7:0]";"A";"r_cmp_slope[5][7:0]"
"0x71";5171;"RW";5;7;;
;;;"[4:0]";"A";"r_cmp_slope[5][12:8]"
